'p1','p2','p3'
0.0016691253501579881,0.277,0.721330874649842
0.0016982849424437407,0.276,0.7223017150575562
0.001728410754460124,0.275,0.7232715892455398
0.001759504241891007,0.274,0.724240495758109
0.0017915668807759713,0.273,0.725208433119224
0.001824600167681834,0.272,0.7261753998323182
0.0018586056198769282,0.271,0.727141394380123
0.0018935847755085036,0.27,0.7281064152244915
0.0019295391937831816,0.269,0.7290704608062168
0.001966470455150247,0.268,0.7300335295448498
0.002,0.2671155693155953,0.7308844306844047
0.0020048812772054947,0.267,0.7309951187227944
0.0020482187723773423,0.266,0.7319517812276226
0.0020926475474090855,0.265,0.7329073524525909
0.002138169366848346,0.264,0.7338618306331517
0.002184786020123118,0.263,0.7348152139798769
0.002232499321763289,0.262,0.7357675006782367
0.002281311111626252,0.261,0.7367186888883738
0.002331223255126458,0.26,0.7376687767448735
0.002382237643468856,0.259,0.7386177623565311
0.002434356193886591,0.258,0.7395656438061134
0.002487580849882774,0.257,0.7405124191501172
0.0025419135814765846,0.256,0.7414580864185234
0.002597356385453644,0.255,0.7424026436145463
0.002653911285620807,0.254,0.7433460887143792
0.0027115803330655325,0.253,0.7442884196669345
0.002770365606419677,0.252,0.7452296343935804
0.0028302692121281604,0.251,0.7461697307878719
0.002891293284722261,0.25,0.7471087067152777
0.0029534399870977347,0.249,0.7480465600129023
0.003,0.2482641800157999,0.7487358199842001
0.003018046567720509,0.248,0.7489819534322795
0.0030875877765227074,0.247,0.7499124122234773
0.003158345174426909,0.246,0.7508416548255731
0.0032303211465811513,0.245,0.7517696788534188
0.003303518110409251,0.244,0.7526964818895907
0.0033779385159404657,0.243,0.7536220614840595
0.003453584846145188,0.242,0.7545464151538548
0.0035304596172768526,0.241,0.7554695403827232
0.003608565379219918,0.24,0.7563914346207801
0.003687904715844276,0.239,0.7573120952841558
0.003768480245366138,0.238,0.7582315197546339
0.003850294620715515,0.237,0.7591497053792845
0.003933350529910515,0.236,0.7600666494700895
0.004,0.23520942989066604,0.7607905701093339
0.004018762184633127,0.235,0.7609812378153669
0.004109694228884703,0.234,0.7618903057711153
0.0042019511612004625,0.233,0.7627980488387995
0.004295535924465026,0.232,0.7637044640755349
0.004390451500985423,0.231,0.7646095484990146
0.0044867009129309,0.23,0.7655132990870691
0.004584287222781158,0.229,0.7664157127772189
0.0046832135337829105,0.228,0.7673167864662171
0.004783482990415118,0.227,0.7682165170095849
0.004885098778863069,0.226,0.7691149012211369
0.004988064127501312,0.225,0.7700119358724987
0.005,0.2248856145174571,0.770114385482543
0.0050972512751675985,0.224,0.7709027487248324
0.0052084915116862845,0.223,0.7717915084883138
0.005321159016760606,0.222,0.7726788409832395
0.005435257309183268,0.221,0.7735647426908168
0.005550789954844945,0.22,0.7744492100451551
0.005667760567299966,0.219,0.7753322394327
0.005786172808342969,0.218,0.7762138271916571
0.005906030388596786,0.217,0.7770939696114032
0.006,0.21622541322605818,0.7777745867739418
0.006028588241441089,0.216,0.777971411758559
0.00615696387643056,0.215,0.7788430361235694
0.006286858890562688,0.214,0.7797131411094373
0.006418277315481584,0.213,0.7805817226845184
0.00655122323712765,0.212,0.7814487767628724
0.006685700796424635,0.211,0.7823142992035754
0.006821714189980446,0.21,0.7831782858100196
0.006959267670801952,0.209,0.7840407323291981
0.007,0.20870723922498458,0.7842927607750154
0.007102370229751703,0.208,0.7848976297702484
0.007248739314396943,0.207,0.7857512606856031
0.007396720556204127,0.206,0.7866032794437959
0.007546318566619347,0.205,0.7874536814333807
0.0076975380196879235,0.204,0.7883024619803121
0.007850383652889563,0.203,0.7891496163471103
0.008,0.20203147364667243,0.7899685263533276
0.008005039476937656,0.202,0.7899949605230623
0.008166905893893536,0.201,0.7908330941061064
0.008330469166524924,0.2,0.7916695308334751
0.008495734423388404,0.199,0.7925042655766117
0.008662706863357328,0.198,0.7933372931366427
0.0088313917565973,0.197,0.7941686082434027
0.009,0.19601053442810604,0.794989465571894
0.009001855153450446,0.196,0.7949981448465495
0.009179801939846832,0.195,0.7958201980601531
0.009359531311911593,0.194,0.7966404686880884
0.009541048968778014,0.193,0.797458951031222
0.009724360688577337,0.192,0.7982756393114228
0.009909472329579377,0.191,0.7990905276704205
0.01,0.19051577475080994,0.79948422524919
0.010099412237128945,0.19,0.7999005877628711
0.010294055841180321,0.189,0.8007059441588196
0.010490569650980176,0.188,0.8015094303490198
0.010688959997417159,0.187,0.8023110400025828
0.010889233300211434,0.186,0.8031107666997885
