p1,p2,p3
0.23216720270179383,0.272,0.4958327972982062
0.232,0.2722684135718669,0.49573158642813314
0.2315384551736482,0.273,0.49546154482635174
0.231,0.2738390660940889,0.4951609339059111
0.23089538222813172,0.274,0.4951046177718683
0.2302329533522488,0.275,0.4947670466477512
0.23,0.2753456774542063,0.4946543225457937
0.2295532568872664,0.276,0.4944467431127335
0.229,0.27679754028462245,0.4942024597153776
0.22885767503222748,0.277,0.49414232496777244
0.22814275740975462,0.278,0.4938572425902453
0.228,0.27819643523804144,0.4938035647619586
0.22740811754700013,0.279,0.4935918824529998
0.227,0.2795458851868425,0.49345411481315754
0.22665581601688617,0.28,0.49334418398311386
0.226,0.2808527175706756,0.49314728242932443
0.225885137566098,0.281,0.493114862433902
0.22509337544132307,0.282,0.4929066245586769
0.225,0.28211618671175964,0.4928838132882404
0.2242796222585044,0.283,0.49272037774149563
0.224,0.28333837468065026,0.49266162531934976
0.22344534228829316,0.284,0.49255465771170687
0.223,0.28452409323250616,0.49247590676749387
0.22258963921062885,0.285,0.4924103607893712
0.222,0.28567478975169425,0.4923252102483058
0.22171155403975012,0.286,0.49228844596024995
0.221,0.2867918251651713,0.4922081748348287
0.22081005957448563,0.287,0.4921899404255144
0.22,0.28787648022585804,0.492123519774142
0.2198840542468075,0.288,0.49211594575319256
0.219,0.28892996125422343,0.4920700387457766
0.21893235529112506,0.289,0.49206764470887493
0.218,0.28995340539178743,0.4920465946082126
0.21795369114517296,0.29,0.4920463088548271
0.217,0.2909478854142435,0.49205211458575654
0.2169466929797154,0.291,0.49205330702028466
0.216,0.2919144141466485,0.49208558585335155
0.21590988523827243,0.292,0.49209011476172765
0.215,0.2928539485185167,0.4921460514814833
0.21484167504919569,0.293,0.4921583249508043
0.214,0.2937673932925963,0.4922326067074037
0.2137403403500926,0.294,0.4922596596499074
0.213,0.2946556044975281,0.49234439550247194
0.21260401653811417,0.295,0.4923959834618858
0.212,0.2955193925914416,0.4924806074085584
0.2114306814281081,0.296,0.49256931857189185
0.211,0.2963595253807469,0.49264047461925314
0.2102181382629929,0.297,0.49278186173700717
0.21,0.2971767307159136,0.49282326928408643
0.209,0.29797119909819925,0.4930288009018008
0.20896296159295505,0.298,0.493037038407045
0.208,0.2987406411268175,0.49325935887318256
0.2076558072208958,0.299,0.4933441927791042
0.207,0.2994888636709522,0.49351113632904786
0.2062997465966245,0.3,0.4937002534033755
0.206,0.3002164778340888,0.49378352216591126
0.205,0.3009227662233988,0.49407723377660123
0.20488795238672186,0.301,0.49411204761327815
0.204,0.3016056286961919,0.49439437130380814
0.20340833574797446,0.302,0.49459166425202555
0.203,0.3022693533602759,0.49473064663972405
0.202,0.3029130203296045,0.49508697967039555
0.20186113422838495,0.303,0.4951388657716151
0.201,0.30353382821305924,0.4954661717869407
0.20022870529208744,0.304,0.49577129470791254
0.2,0.30413682659131386,0.4958631734086862
0.199,0.3047179068149784,0.49628209318502153
0.19850038255536012,0.305,0.49649961744463983
0.198,0.30527967758005903,0.496720322419941
0.197,0.30582197803922023,0.4971780219607797
0.19666081876028418,0.306,0.4973391812397158
0.196,0.3063433649909906,0.4976566350090095
0.195,0.3068464018399207,0.49815359816007926
0.19468337525273782,0.307,0.4983166247472622
0.194,0.307328218663812,0.49867178133618806
0.193,0.3077915096409683,0.49920849035903164
0.19253186990722565,0.308,0.4994681300927744
0.192,0.30823454072603657,0.4997654592739635
0.19015587324017252,0.309,0.5008441267598276
0.19,0.30906260590338563,0.5009373940966144
0.188,0.3098096660105599,0.5021903339894401
0.186,0.3104767461193362,0.5035232538806639
0.18423080364933295,0.311,0.5047691963506671
0.184,0.3110650740790363,0.5049349259209638
0.182,0.31156806010325766,0.5064319398967424
0.18,0.31199031219719425,0.5080096878028058
0.178,0.3123228224062281,0.509677177593772
0.176,0.31256808783858303,0.511431912161417
0.174,0.31272225441703755,0.5132777455829625
0.172,0.3127811199324473,0.5152188800675528
0.1404105350782935,0.293,0.5665894649217065
0.14,0.29218072619785945,0.5678192738021406
0.1399125923671053,0.292,0.5680874076328948
0.1394490338089511,0.291,0.569550966191049
0.13900748723505904,0.29,0.5709925127649409
0.139,0.289982267081371,0.571017732918629
0.13859910161334385,0.289,0.5724008983866562
0.13821150832489823,0.288,0.5737884916751017
0.138,0.28742551325929133,0.5745744867407087
0.13784838594051602,0.287,0.5751516140594841
0.13751031605487032,0.286,0.5764896839451297
0.13719127878499968,0.285,0.5778087212150003
0.137,0.2843641818199804,0.5786358181800195
0.13689383393697724,0.284,0.5791061660630228
0.13661931935958121,0.283,0.5803806806404188
0.13636249167827003,0.282,0.58163750832173
0.13612311240711464,0.281,0.5828768875928854
0.136,0.2804470477980588,0.5835529522019411
0.13590342132574193,0.28,0.584096578674258
0.13570332994260728,0.279,0.5852966700573927
0.13551954083037335,0.278,0.5864804591696267
0.13535185011744294,0.277,0.5876481498825571
0.1352000587463667,0.276,0.5887999412536333
0.1350639723461923,0.275,0.5899360276538077
0.135,0.274470556134863,0.590529443865137
0.1349447476186301,0.274,0.5910552523813699
0.13484199178172848,0.273,0.5921580082182715
0.1347540044212533,0.272,0.5932459955787467
0.13468061821668761,0.271,0.5943193817833123
0.13462166967165903,0.27,0.595378330328341
0.1345769990188501,0.269,0.5964230009811499
0.13454645012790348,0.268,0.5974535498720965
0.13452987041621794,0.267,0.5984701295837821
0.13452711076253,0.266,0.59947288923747
0.13453802542318496,0.265,0.600461974576815
0.13456247195100318,0.264,0.6014375280489968
0.13460031111665108,0.263,0.6023996888833489
0.13465140683242957,0.262,0.6033485931675704
0.1347156260783992,0.261,0.6042843739216007
0.13479283883075974,0.26,0.6052071611692402
0.1348829179924081,0.259,0.606117082007592
0.1349857393256032,0.258,0.6070142606743968
0.135,0.25787690267028407,0.6071230973297159
0.13510346108529286,0.257,0.6078965389147072
0.1352342652638405,0.256,0.6087657347361595
0.13537770717833952,0.255,0.6096222928216605
0.1355336676476799,0.254,0.6104663323523201
0.13570203020547014,0.253,0.6112979697945299
0.13588268103891263,0.252,0.6121173189610873
0.136,0.25139253372300807,0.6126074662769919
0.13607719391024384,0.251,0.6129228060897561
0.13628663533983632,0.25,0.6137133646601637
0.13650826444143171,0.249,0.6144917355585683
0.13674197232513263,0.248,0.6152580276748674
0.13698765262119672,0.247,0.6160123473788033
0.137,0.24695223823827198,0.616047761761728
0.13725064464220293,0.246,0.6167493553577971
0.13752588976233637,0.245,0.6174741102376636
0.13781300874590716,0.244,0.6181869912540928
0.138,0.24337531660301379,0.6186246833969862
0.1381143928351413,0.243,0.6188856071648587
0.13843183491288177,0.242,0.6195681650871182
0.13876104982752024,0.241,0.6202389501724798
0.139,0.24029987837767658,0.6207001216223234
0.13910421746408594,0.24,0.620895782535914
0.13946451861839684,0.239,0.6215354813816032
0.13983648922492217,0.238,0.6221635107750778
0.14,0.2375746705179842,0.6224253294820158
0.1402249694299923,0.237,0.6227750305700077
0.14062879409646661,0.236,0.6233712059035335
0.141,0.23510675341313156,0.6238932465868684
0.14104518187863696,0.235,0.6239548181213631
0.14148164753741638,0.234,0.6245183524625837
0.14192966238645555,0.233,0.6250703376135445
0.142,0.23284744851478265,0.6251525514852173
0.14239796687406106,0.232,0.625602033125939
0.1428794041940868,0.231,0.6261205958059132
0.143,0.230756089943609,0.626243910056391
0.14338079905286,0.23,0.6266192009471401
0.14389646962108865,0.229,0.6271035303789113
0.144,0.22880424291933585,0.6271957570806641
0.14443332766875072,0.228,0.6275666723312493
0.14498405696289704,0.227,0.628015943037103
0.145,0.22697175457953098,0.628028245420469
0.14555888044190235,0.226,0.6284411195580977
0.146,0.22524885491977076,0.6287511450802292
0.14614894163758302,0.225,0.6288510583624171
0.14676093717645186,0.224,0.6292390628235481
0.147,0.2236175483954542,0.6293824516045458
0.1473934669890011,0.223,0.6296065330109989
0.148,0.22206667917453732,0.6299333208254627
0.14804417936745579,0.222,0.6299558206325442
0.1487210552444608,0.221,0.6302789447555392
0.149,0.2205957942873866,0.6304042057126134
0.14941926287154533,0.22,0.6305807371284546
0.15,0.21919010155164703,0.630809898448353
0.15013903350268065,0.219,0.6308609664973194
0.15088461925563643,0.218,0.6311153807443636
0.151,0.21784816607096005,0.63115183392904
0.15165751129202926,0.217,0.6313424887079707
0.152,0.21656604508897775,0.6314339549110222
0.15245585622970012,0.216,0.6315441437702999
0.153,0.21533616630451022,0.6316638336954897
0.1532812584614928,0.215,0.6317187415385073
0.154,0.21415580570774245,0.6318441942922575
0.1541354369707691,0.214,0.631864563029231
0.155,0.21302240412503562,0.6319775958749644
0.1550202357921591,0.213,0.631979764207841
0.1559392729967047,0.212,0.6320607270032953
0.156,0.21193502612374052,0.6320649738762595
0.15689270811541406,0.211,0.6321072918845859
0.157,0.2108894632556031,0.6321105367443969
0.1578822081440189,0.21,0.6321177918559812
0.158,0.20988316283550473,0.6321168371644952
0.15891013060557438,0.209,0.6320898693944257
0.159,0.2089141898842067,0.6320858101157932
0.1599790169655802,0.208,0.6320209830344199
0.16,0.20798071664687104,0.632019283353129
0.161,0.20708273556683743,0.6319172644331625
0.16109430535917543,0.207,0.6319056946408246
0.162,0.20621792876690254,0.6317820712330975
0.16225839662875835,0.206,0.6317416033712417
0.163,0.20538428033266584,0.6316157196673341
0.1634740843890087,0.205,0.6315259156109914
0.164,0.20458027481625926,0.6314197251837407
0.16474506437457975,0.204,0.6312549356254202
0.172,0.1991205112829835,0.6288794887170166
0.1739963173369275,0.198,0.6280036826630726
0.174,0.19799799705702523,0.6280020029429748
0.176,0.19696481524153775,0.6270351847584623
0.178,0.19601571696450756,0.6259842830354925
0.17803510199531583,0.196,0.6259648980046841
0.18,0.19514951193442082,0.6248504880655792
0.182,0.194362425840564,0.623637574159436
0.1829869735614485,0.194,0.6230130264385516
0.184,0.1936514735294743,0.6223485264705257
0.186,0.1930140353611002,0.6209859646388999
0.188,0.1924550441125419,0.6195449558874582
0.18984998422343285,0.192,0.6181500157765671
0.19,0.19196501642518654,0.6180349835748136
0.192,0.19155164093437255,0.6164483590656276
0.194,0.19120767665494087,0.6147923233450592
0.196,0.19093572063965658,0.6130642793603435
0.198,0.19073858159867044,0.6112614184013296
0.2,0.1906137508300184,0.6093862491699816
0.202,0.190562736716,0.607437263284
0.204,0.19058713066987146,0.6054128693301286
0.205,0.19062812674574542,0.6043718732542547
0.206,0.1906886114408149,0.6033113885591852
0.207,0.19076880900296123,0.6022311909970388
0.208,0.19086894973455923,0.6011310502654408
0.209,0.1909892701559219,0.6000107298440781
0.2090765868354659,0.191,0.5999234131645341
0.21,0.1911327451431449,0.5988672548568551
0.211,0.19129758585808912,0.5977024141419109
0.212,0.19148383759878126,0.5965161624012187
0.213,0.19169177729523543,0.5953082227047646
0.214,0.19192168948697433,0.5940783105130257
0.21431166159734819,0.192,0.5936883384026519
0.215,0.19217769246190788,0.5928223075380922
0.216,0.19245853810706642,0.5915414618929336
0.217,0.19276283878416786,0.5902371612158321
0.2177239501990407,0.193,0.5892760498009593
0.218,0.19309300487955863,0.5889069951204414
0.219,0.19345333114668548,0.5875466688533145
0.22,0.19383881084152593,0.5861611891584741
0.22039354040852457,0.194,0.5856064595914754
0.221,0.1942557545566593,0.5847442454433407
0.222,0.19470317509594012,0.5832968249040599
0.2226269129755347,0.195,0.5823730870244652
0.223,0.19518206415617007,0.58181793584383
0.224,0.19569657495262505,0.580303425047375
0.2245599337906219,0.196,0.5794400662093782
0.225,0.1962460563297537,0.5787539436702464
0.226,0.19683351072880548,0.5771664892711945
0.2262705423184597,0.197,0.5767294576815403
0.227,0.1974637370881203,0.5755362629118798
0.227804950809092,0.198,0.574195049190908
0.228,0.1981343768016396,0.5738656231983604
0.229,0.1988537826443782,0.5721462173556218
0.22919492569006852,0.199,0.5718050743099314
0.23,0.19962537204861117,0.5703746279513888
0.23046276501499346,0.2,0.5695372349850065
0.231,0.20045092240816742,0.5685490775918326
0.23162875945481684,0.201,0.5673712405451832
