p1,p2,p3
0.289,0.37065074088463723,0.34034925911536285
0.29057349027989426,0.369,0.3404265097201058
0.291,0.36854960227427086,0.3404503977257292
0.2924575268895731,0.367,0.34054247311042696
0.293,0.36641941143406065,0.3405805885659394
0.29431745095629275,0.365,0.3406825490437073
0.295,0.3642596549494706,0.34074034505052947
0.2961537901132346,0.363,0.3408462098867654
0.297,0.36206979811140977,0.3409302018885903
0.2979668331478832,0.361,0.3410331668521168
0.299,0.35984828588217166,0.3411517141178284
0.29975614027091274,0.359,0.3412438597290872
0.301,0.3575948423884764,0.3414051576115237
0.3015231972041541,0.357,0.3414768027958459
0.303,0.35530931033939267,0.3416906896606074
0.3032684520339026,0.355,0.3417315479660974
0.3049922851804169,0.353,0.34200771481958314
0.305,0.3529909869658664,0.34200901303413367
0.30669334523715946,0.351,0.3423066547628406
0.307,0.3506368915412896,0.3423631084587105
0.30837374548114266,0.349,0.3426262545188574
0.309,0.3482484142589956,0.34275158574100445
0.3100338675643427,0.347,0.3429661324356573
0.311,0.3458235687082827,0.3431764312917174
0.3116720839159896,0.345,0.34332791608401036
0.313,0.34336076027748313,0.3436392397225169
0.31329045304162234,0.343,0.3437095469583777
0.314,0.3421155198003199,0.34388448019968004
0.3140923801021771,0.342,0.34390761989782287
0.3148888571147681,0.341,0.34411114288523187
0.315,0.3408598979947505,0.3441401020052495
0.31568001415742103,0.34,0.344319985842579
0.316,0.3395938739358248,0.34440612606417514
0.31646645146129776,0.339,0.34453354853870216
0.317,0.3383181740396345,0.34468182596036556
0.3172482080881654,0.338,0.34475179191183464
0.318,0.337032682484264,0.34496731751573595
0.3180253222822509,0.337,0.3449746777177491
0.318796632408901,0.336,0.345203367591099
0.319,0.33573530605812874,0.3452646939418713
0.3195632090100071,0.335,0.34543679098999286
0.32,0.3344275545122291,0.34557244548777083
0.32032523928058476,0.334,0.3456747607194152
0.321,0.3331095457756251,0.3458904542243749
0.32108275875686854,0.333,0.34591724124313145
0.3218348405591345,0.332,0.3461651594408655
0.322,0.33177946570149147,0.34622053429850846
0.3225819809681732,0.331,0.34641801903182684
0.323,0.33043791882593226,0.3465620811740678
0.32332470065859936,0.33,0.3466752993414007
0.324,0.3290856056070654,0.34691439439293453
0.32406303263508307,0.329,0.3469369673649169
0.32479583501940684,0.328,0.3472041649805931
0.325,0.3277201940938842,0.34727980590611585
0.32552393650582356,0.327,0.3474760634941764
0.326,0.32634293806117415,0.3476570619388258
0.3262477346724757,0.326,0.3477522653275243
0.32696707222961763,0.325,0.34803292777038236
0.327,0.32495399036654204,0.348046009633458
0.3276807289942781,0.324,0.34831927100572196
0.328,0.32355069068499154,0.3484493093150084
0.3283901630816948,0.323,0.3486098369183052
0.329,0.3221356199054808,0.34886438009451926
0.32909540351435757,0.322,0.34890459648564237
0.3297953246176821,0.321,0.34920467538231786
0.33,0.3207062055394108,0.3492937944605891
0.33049055663722093,0.32,0.34950944336277906
0.331,0.3192634272052303,0.3497365727947697
0.3311816704775033,0.319,0.34981832952249675
0.3318679540549251,0.318,0.3501320459450749
0.332,0.3178066027375915,0.35019339726240845
0.3325491385260305,0.317,0.3504508614739695
0.333,0.3163348046083523,0.35066519539164775
0.33322627686021405,0.316,0.3507737231397859
0.33389883253156777,0.315,0.3511011674684323
0.334,0.31484875648796223,0.3511512435120377
0.33456611669609154,0.314,0.3514338833039084
0.335,0.31334652151390624,0.3516534784860938
0.3352294234476921,0.313,0.351770576552308
0.33588816015664624,0.312,0.35211183984335376
0.336,0.3118292679453768,0.3521707320546231
0.3365416841807373,0.311,0.3524583158192626
0.337,0.3102950631857486,0.3527049368142514
0.33719129630616246,0.31,0.3528087036938375
0.3378361222356933,0.309,0.35316387776430663
0.338,0.30874443436243304,0.3532555656375669
0.3384760193997861,0.308,0.3535239806002139
0.339,0.30717659843181366,0.35382340156818637
0.3391120670723858,0.307,0.3538879329276143
0.33974288956080795,0.306,0.3542571104391921
0.34,0.30559021393836155,0.35440978606163837
0.34036928643820297,0.305,0.35463071356179704
0.34099184906247987,0.304,0.3550081509375201
0.341,0.3039868206028266,0.3550131793971734
0.34160861867853576,0.303,0.35539138132146425
0.342,0.3023621856480053,0.3556378143519946
0.34222163530302724,0.302,0.3557783646969728
0.34283000394795365,0.301,0.3561699960520463
0.343,0.30071884842335056,0.35628115157664947
0.3434334521362523,0.3,0.3565665478637477
0.344,0.29905550319327395,0.3569444968067261
0.34403320215922195,0.299,0.35696679784077806
0.3446272817388932,0.298,0.3573727182611069
0.345,0.2973691625349893,0.35763083746501073
0.3452175187076732,0.297,0.35778248129232687
0.3458030608836131,0.296,0.3581969391163869
0.346,0.2956614931910071,0.35833850680899293
0.3463838038178835,0.295,0.35861619618211654
0.34696072507702064,0.294,0.35903927492297943
0.347,0.29393142277936424,0.3590685772206358
0.34753199208076535,0.293,0.35946800791923467
0.348,0.2921759771214027,0.3598240228785973
0.348099678052069,0.292,0.35990032194793103
0.34866201679560044,0.291,0.3603379832043995
0.349,0.29039521797255685,0.36060478202744317
0.3492202752911613,0.29,0.36077972470883873
0.34977380994769836,0.289,0.36122619005230167
0.35,0.2885885300211442,0.3614114699788558
0.3503226563805091,0.288,0.36167734361949094
0.3508673021853725,0.287,0.3621326978146275
0.351,0.28675450744385944,0.3622454925561406
0.35140675104299934,0.286,0.3625932489570007
0.351942422796212,0.285,0.363057577203788
0.352,0.2848916347124576,0.3631083652875424
0.35247248763510486,0.284,0.36352751236489517
0.3529990996826245,0.283,0.3640009003173756
0.353,0.2829982755047991,0.3640017244952009
0.3535197931220255,0.282,0.3644802068779745
0.354,0.2810718319723975,0.36492816802760253
0.35403706571115395,0.281,0.36496293428884596
0.35454859305206665,0.28,0.3654514069479333
0.355,0.2791115582315774,0.3658884417684226
0.3550565323429121,0.279,0.36594346765708785
0.3555588115302273,0.278,0.3664411884697727
0.356,0.27711544159704626,0.36688455840295375
0.35605742742706686,0.277,0.36694257257293306
0.3565503711909708,0.276,0.3674496288090292
0.357,0.2750812754957863,0.3679187245042137
0.3570396726425195,0.275,0.3679603273574804
0.3575231931701511,0.274,0.36847680682984896
0.358,0.27300665932369894,0.3689933406763011
0.35800318816145493,0.273,0.36899681183854505
0.35847719707606135,0.272,0.3695228029239386
0.3589476242701295,0.271,0.3700523757298705
0.359,0.27088754645561874,0.37011245354438127
0.35941230095957727,0.27,0.37058769904042266
0.35987305450139406,0.269,0.3711269454986059
0.36,0.2687217466780415,0.3712782533219585
0.3603284212833601,0.268,0.3716715787166398
0.3607794111650757,0.267,0.37222058883492426
0.361,0.26650612343632174,0.3724938765636783
0.36122547289008633,0.266,0.37277452710991366
0.3616666084630455,0.265,0.37333339153695444
0.362,0.26423713986094555,0.37376286013905446
0.3621033689696677,0.264,0.3738966310303322
0.3625345589213472,0.263,0.37446544107865276
0.36296182739461846,0.262,0.3750381726053815
0.363,0.26190961611542685,0.37509038388457316
0.3633831733558341,0.261,0.37561682664416585
0.3638003288207194,0.26,0.37619967117928055
0.364,0.25951604322407607,0.37648395677592394
0.3642123608366959,0.259,0.37678763916330416
0.3646193100872386,0.258,0.3773806899127614
0.365,0.25705483304620425,0.37794516695379576
0.36502202865183586,0.257,0.37797797134816413
0.36541867773249104,0.256,0.37858132226750896
0.3658111310532144,0.255,0.3791888689467856
0.366,0.25451286796928235,0.37948713203071766
0.36619833644895344,0.254,0.3798016635510466
0.3665803174491581,0.253,0.3804196825508419
0.36695797773827926,0.252,0.3810420222617208
0.367,0.2518871801916482,0.3811128198083518
0.3673296016479221,0.251,0.38167039835207783
0.36769661505549506,0.25,0.382303384944505
0.368,0.24916289077186538,0.38283710922813463
0.3680588836864546,0.249,0.3829411163135453
0.3684151527283748,0.248,0.38358484727162523
0.36876689452158434,0.247,0.3842331054784157
0.369,0.24632800281203796,0.3846719971879621
0.3691134879097495,0.246,0.3848865120902505
0.3694543067886838,0.245,0.38554569321131626
0.36979046826802137,0.244,0.3862095317319787
0.37,0.24336726927546878,0.3866327307245312
0.37012131175337054,0.243,0.3868786882466294
0.3704463690820863,0.242,0.3875536309179137
0.3707666366943239,0.241,0.38823336330567615
0.371,0.2402596947517479,0.3887403052482521
0.3710816531076686,0.24,0.3889183468923314
0.3713906325311592,0.239,0.3896093674688408
0.3716946876852146,0.238,0.3903053123147855
0.371993766111444,0.237,0.39100623388855593
0.372,0.2369787490945058,0.3910212509054942
0.37228637721927954,0.236,0.3917136227807205
0.37257389609337616,0.235,0.3924261039066238
0.37285630030616634,0.234,0.39314369969383367
0.373,0.23348106149634293,0.39351893850365705
0.37313286985759775,0.233,0.39386713014240227
0.3734035231971699,0.232,0.39459647680283005
0.373668921524305,0.231,0.39533107847569504
0.3739290097167794,0.23,0.3960709902832207
0.374,0.22972081510264564,0.39627918489735436
0.37418281613169396,0.229,0.396817183868306
0.3744308711743929,0.228,0.39756912882560713
0.3746734720818662,0.227,0.39832652791813383
0.37491056207083273,0.226,0.3990894379291673
0.375,0.2256131213274097,0.39938687867259026
0.37514137569793254,0.225,0.39985862430206753
0.3753661433483748,0.224,0.4006338566516252
0.3755852522592731,0.223,0.40141474774072694
0.37579864391384826,0.222,0.4022013560861517
0.376,0.22103007782337158,0.4029699221766284
0.3760062280691781,0.221,0.402993771930822
0.3762070008982748,0.22,0.4037929991017253
0.3764019046472035,0.219,0.40459809535279645
0.37659087898880306,0.218,0.40540912101119697
0.37677386303174704,0.217,0.40622613696825305
0.3769507953130232,0.216,0.4070492046869768
0.377,0.21571145363463817,0.4072885463653618
0.37712100657841463,0.215,0.4078789934215854
0.3772848248191854,0.214,0.4087151751808147
0.37744243260336086,0.213,0.4095575673966392
0.37759376652484955,0.212,0.4104062334751505
0.3777387625720911,0.211,0.4112612374279089
0.37787735611984086,0.21,0.4121226438801592
0.378,0.20907160460671745,0.4129283953932825
0.37800943447511426,0.209,0.4129905655248858
0.378134397374468,0.208,0.41386560262553207
0.3782527916743335,0.207,0.4147472083256666
0.3783645506602754,0.206,0.4156354493397246
0.37846960696708215,0.205,0.41653039303291794
0.3785678925697643,0.204,0.41743210743023573
0.3786593387743969,0.203,0.41834066122560315
0.37874387620880257,0.202,0.4192561237911974
0.3788214348130718,0.201,0.42017856518692814
0.37889194382991587,0.2,0.4211080561700841
0.3789553317948499,0.199,0.42204466820515
0.379,0.1982047274916097,0.42279527250839033
0.37901146835627697,0.198,0.422988531643723
0.3790601496328386,0.197,0.42393985036716136
0.3791015276236692,0.196,0.42489847237633077
0.3791355284491872,0.195,0.4258644715508128
0.3791620774778759,0.194,0.4268379225221241
0.37918109931545974,0.193,0.42781890068454026
0.37919251779388136,0.192,0.4288074822061187
0.379196255960075,0.191,0.429803744039925
0.37919223606453145,0.19,0.43080776393546855
0.3791803795496481,0.189,0.4318196204503519
0.3791606070378615,0.188,0.4328393929621385
0.3791328383195539,0.187,0.4338671616804461
0.3790969923407312,0.186,0.43490300765926876
0.3790529871904636,0.185,0.43594701280953646
0.3790007400880859,0.184,0.4369992599119141
0.379,0.18398775294860306,0.43701224705139696
0.3789398578756966,0.183,0.4380601421243034
0.3788705172636525,0.182,0.4391294827363475
0.37879263598143786,0.181,0.44020736401856214
0.37870612700322004,0.18,0.44129387299677997
0.37861090235673067,0.179,0.44238909764326934
0.3785068731087405,0.178,0.4434931268912596
0.3783939493502441,0.177,0.44460605064975584
0.378272040181345,0.176,0.44572795981865493
0.37814105369583395,0.175,0.44685894630416606
0.3780008969654527,0.174,0.4479991030345473
0.378,0.17399398271865948,0.4480060172813405
0.37785069282802936,0.173,0.4491493071719706
0.37769107311905054,0.172,0.4503089268809494
0.377521945740653,0.171,0.45147805425934695
0.377343212772944,0.17,0.45265678722705593
0.37715477517970264,0.169,0.4538452248202973
0.377,0.16821885071808992,0.45478114928191005
0.37695630063296215,0.168,0.4550436993670378
0.3767470384932204,0.167,0.45625296150677963
0.37652771094905,0.166,0.45747228905094994
0.37629821350871373,0.165,0.45870178649128623
0.3760584404585855,0.164,0.45994155954141447
0.376,0.16376595002371966,0.46023404997628037
0.3758072474589144,0.163,0.4611927525410855
0.3755451871178415,0.162,0.4624548128821585
0.3752724648317613,0.161,0.4637275351682386
0.375,0.16003882015839543,0.46496117984160457
0.3749889086017868,0.16,0.46501109139821317
0.3746929140637047,0.159,0.4663070859362952
0.37438585335855007,0.158,0.46761414664144996
0.37406760977267434,0.157,0.4689323902273257
0.374,0.15679444048993615,0.4692055595100638
0.37373661579585105,0.156,0.4702633842041489
0.37339375887594467,0.155,0.47160624112405536
0.3730392905035219,0.154,0.47296070949647806
0.373,0.1538924735011181,0.4731075264988819
0.37267125876955093,0.153,0.4743287412304491
0.37229107478114,0.152,0.47570892521886
0.372,0.15125745440331517,0.47674254559668483
0.37189825911385294,0.151,0.4771017408861471
0.3714915371714204,0.15,0.4785084628285795
0.37107241740483254,0.149,0.47992758259516743
0.371,0.14883188613660614,0.48016811386339386
0.370638715803742,0.148,0.4813612841962579
0.3701918542461445,0.147,0.48280814575385556
0.37,0.14658209213428183,0.48341790786571814
0.36973056337440674,0.146,0.4842694366255932
0.3692550591942521,0.145,0.4857449408057479
0.369,0.1444775247128754,0.4865224752871246
0.36876494247377756,0.144,0.4872350575262224
0.36825985884903933,0.143,0.48874014115096065
0.368,0.14249840907888586,0.4895015909211141
0.36773962061143467,0.142,0.49026037938856526
0.3672039828647003,0.141,0.49179601713529975
0.367,0.1406283091787284,0.49237169082127163
0.36665226491639535,0.14,0.49334773508360463
0.36608505853262285,0.139,0.49491494146737713
0.366,0.13885344600951413,0.4951465539904859
0.3655004364874322,0.138,0.49649956351256785
0.365,0.13716535363198287,0.4978346463680171
0.36490000426361063,0.137,0.4980999957363894
0.3642815843663141,0.136,0.4997184156336859
0.364,0.13555491907363104,0.500445080926369
0.3636458778984651,0.135,0.501354122101535
0.363,0.13401063545040837,0.5029893645495916
0.3629929962309318,0.134,0.5030070037690683
0.36232044175619205,0.133,0.504679558243808
0.362,0.13253389416832004,0.50546610583168
0.3616297154566115,0.132,0.5063702845433885
0.361,0.13111143878646409,0.507888561213536
0.36092032199148916,0.131,0.5080796780085108
0.3601904968259389,0.13,0.5098095031740612
0.36,0.12974431760146554,0.5102556823985345
0.3594404668618861,0.129,0.511559533138114
0.359,0.12842600685770575,0.5125739931422942
0.3586701364794136,0.128,0.5133298635205864
0.358,0.12715188815880213,0.5148481118411978
0.3578788910115544,0.127,0.5151211089884455
0.35706566458834127,0.126,0.5169343354116588
0.357,0.12592079698512265,0.5170792030148774
0.3562295692317238,0.125,0.5187704307682762
0.356,0.12473089283512641,0.5192691071648736
0.3553707040840363,0.124,0.5206292959159636
0.355,0.1235775908835404,0.5214224091164597
0.3544883647681416,0.123,0.5225116352318584
0.354,0.12245895636742356,0.5235410436325765
0.35358181988395065,0.122,0.5244181801160493
0.353,0.12137318266222016,0.5256268173377798
0.35265030970224875,0.121,0.5263496902977512
0.352,0.12031858062263061,0.5276814193773695
0.351693044783018,0.12,0.528306955216982
0.351,0.1192935689647785,0.5297064310352215
0.3507092045131371,0.119,0.530290795486863
0.35,0.11829666557265621,0.5317033344273439
0.34969793555793605,0.118,0.532302064442064
0.349,0.11732647962660761,0.5336735203733924
0.3486583502206558,0.117,0.5343416497793443
0.348,0.11638170446432136,0.5356182955356786
0.3475895247033818,0.116,0.5364104752966182
0.347,0.11546111109576851,0.5375388889042315
0.3464904972625096,0.115,0.5385095027374904
0.346,0.11456354230298843,0.5394364576970117
0.3453602662512352,0.114,0.5406397337487648
0.345,0.11368790726383658,0.5413120927361634
0.3441977880409488,0.113,0.5428022119590512
0.344,0.11283317664592918,0.5431668233540708
0.3430019748127371,0.112,0.5449980251872629
0.343,0.11199837812322266,0.5450016218767774
0.342,0.11118513382010534,0.5468148661798946
0.34176996071534066,0.111,0.5472300392846594
0.341,0.11039025787491363,0.5486097421250864
0.34050196718170206,0.11,0.549498032818298
0.34,0.1096128875973718,0.5503871124026282
0.3391967539150551,0.109,0.5518032460849449
0.339,0.10885222695509131,0.5521477730449087
0.338,0.10810897405735585,0.553891025942644
0.3378518470206408,0.108,0.5541481529793592
0.337,0.10738311909078031,0.5556168809092197
0.33646511882560204,0.107,0.556534881174398
0.336,0.10667195490196332,0.5573280450980366
0.3350366512397853,0.106,0.5589633487602147
0.335,0.10597482309940816,0.5590251769005918
0.334,0.10529492773603435,0.5607050722639656
0.3335613217886924,0.105,0.5614386782113077
0.333,0.10462827922556663,0.5623717207744334
0.33204036305585644,0.104,0.5639596369441436
0.332,0.1039739670015435,0.5640260329984564
0.331,0.1033357280621089,0.5656642719378911
0.3304678579671967,0.103,0.5665321420328033
0.33,0.10270916861832537,0.5672908313816746
0.329,0.1020946395183949,0.5689053604816051
0.3288442989321754,0.102,0.5691557010678246
0.328,0.10149427529452959,0.5705057247054703
0.3271648335633652,0.101,0.5718351664366348
0.327,0.10090385410204841,0.5720961458979517
0.326,0.10032700178948191,0.573672998210518
0.3254263020634408,0.1,0.5745736979365592
0.325,0.0997604818939517,0.5752395181060483
0.324,0.09920519361646474,0.5767948063835352
0.32362610305170714,0.099,0.5773738969482929
0.323,0.09866125409332079,0.5783387459066792
0.322,0.09812681735060473,0.5798731826493952
0.321759917376026,0.098,0.5802400826239741
0.321,0.09760421405007806,0.581395785949922
0.32,0.09708995177182822,0.5829100482281717
0.31982301413316827,0.097,0.5831769858668318
0.319,0.09658751152877033,0.5844124884712297
0.318,0.09609277975931486,0.5859072202406851
0.3178102000054755,0.096,0.5861897999945246
0.317,0.09560939509796174,0.5873906049020383
0.316,0.09513358086324956,0.5888664191367504
0.31571576093346565,0.095,0.5892842390665344
0.315,0.09466820514777873,0.5903317948522213
0.314,0.09421072448788526,0.5917892755121147
0.31353339473677705,0.094,0.5924666052632229
0.313,0.09376236747504382,0.5932376325249562
0.312,0.09332266362712008,0.5946773363728799
0.3112561330011263,0.093,0.5957438669988737
0.311,0.09289038738196158,0.5961096126180385
0.31,0.09246792910011228,0.5975320708998877
0.309,0.09205144781116537,0.5989485521888347
0.3088748521469634,0.092,0.5991251478530366
0.308,0.09164512424002162,0.6003548757599784
0.307,0.09124524637628088,0.6017547536237192
0.3063780039234818,0.091,0.6026219960765182
0.306,0.09085291999386484,0.6031470800061352
0.305,0.09046916667539837,0.6045308333246017
0.304,0.09009110490146774,0.6059088950985322
0.3037556313551576,0.09,0.6062443686448424
0.303,0.08972196359405263,0.6072780364059475
0.302,0.08935944620353319,0.6086405537964668
0.301,0.08900247817869543,0.6099975218213046
0.30099295881885935,0.089,0.6100070411811407
0.3,0.08865504347053371,0.6113449565294662
0.299,0.08831307085493852,0.6126869291450615
0.298069879380134,0.088,0.6139301206198661
0.298,0.08797678137170095,0.614023218628299
0.297,0.0876493939897119,0.6153506060102881
0.296,0.08732731185549779,0.6166726881445022
0.295,0.08701051778453149,0.6179894822154686
