'p1','p2','p3'
0.172,0.7921390828445126,0.03586091715548745
0.17220329663909528,0.792,0.03579670336090468
0.174,0.790768860585875,0.035231139414125034
0.175116814754296,0.79,0.034883185245703996
0.176,0.7893893124385974,0.03461068756140262
0.178,0.7880017411829654,0.033998258817034666
0.17800249368329765,0.788,0.033997506316702286
0.18,0.7866032854903482,0.03339671450965187
0.1808600019885511,0.786,0.033139998011448846
0.182,0.785197142874086,0.03280285712591402
0.1836921087530289,0.784,0.03230789124697109
0.184,0.7837818413247324,0.03221815867526767
0.186,0.7823576462484624,0.03164235375153768
0.18650015071054488,0.782,0.03149984928945515
0.188,0.7809257982051306,0.031074201794869416
0.18928536940522744,0.78,0.03071463059477253
0.19,0.7794840639102342,0.030515936089765883
0.192,0.7780356511482901,0.029964348851709954
0.1920489508688596,0.778,0.029951049131140328
0.194,0.7765771919737117,0.029422808026288383
0.19478927247533218,0.776,0.0292107275246678
0.196,0.7751121152839655,0.02888788471603454
0.19750920533447347,0.774,0.02849079466552651
0.198,0.7736378127792045,0.02836218722079553
0.2,0.7721565869956086,0.027843413004391415
0.20021044253379186,0.772,0.027789557466208148
0.202,0.7706666976579796,0.02733330234202047
0.2028925657819352,0.77,0.02710743421806483
0.204,0.7691698400975008,0.026830159902499262
0.2042259198076675,0.769,0.026774080192332517
0.205,0.7684178873755378,0.026582112624462195
0.20555483579661135,0.768,0.026445164203388605
0.206,0.7676646097960619,0.026335390203938158
0.20688077948546843,0.767,0.026119220514531527
0.207,0.7669100116852077,0.026089988314792367
0.208,0.7661526428232032,0.02584735717679687
0.20820102271584592,0.766,0.025798977284154034
0.209,0.765393123605914,0.025606876394085987
0.20951679037390916,0.765,0.025483209626090852
0.21,0.7646323072546974,0.025367692745302595
0.21082972435427533,0.764,0.025170275645724605
0.211,0.7638701978584305,0.025129802141569568
0.212,0.7631057611406656,0.024894238859334394
0.2121379309999937,0.763,0.024862069000006315
0.213,0.7623387887860797,0.024661211213920287
0.2134410680998697,0.762,0.024558931900130254
0.214,0.7615705462165608,0.024429453783439192
0.2147415012914671,0.761,0.024258498708532916
0.215,0.7608010372973201,0.02419896270267996
0.216,0.7600299623789918,0.023970037621008244
0.21603870665847125,0.76,0.023961293341528744
0.217,0.7592556454751265,0.023744354524873557
0.21732969448153508,0.759,0.02367030551846494
0.218,0.7584800845422527,0.023519915457747342
0.2186181001474829,0.758,0.02338189985251704
0.219,0.7577032832344982,0.023296716765501824
0.21990394557352513,0.757,0.023096054426474888
0.22,0.7569252451622807,0.02307475483771937
0.221,0.7561444617621668,0.02285553823783326
0.22118459659692263,0.756,0.022815403403077417
0.222,0.7553616857428157,0.022638314257184322
0.22246141522734092,0.755,0.02253858477265902
0.223,0.7545776946711445,0.022422305328855474
0.22373578643949957,0.754,0.022264213560500457
0.224,0.7537924919607031,0.02220750803929694
0.225,0.7530060158289122,0.021993984171087777
0.22500761831008834,0.753,0.02199238168991169
0.226,0.7522161235030868,0.021783876496913268
0.22627326013876628,0.752,0.021726739861233746
0.227,0.7514250408617696,0.021574959138230376
0.2275365609127227,0.751,0.021463439087277325
0.228,0.7506327711322924,0.02136722886770759
0.22879753909485204,0.75,0.02120246090514799
